lam,d0_10,d0_50,d0_100,d0_190
34.0,9.325044755975938,8.384764872099815,6.3776526821002015,3.8367102055064475
34.1,9.33089801808239,8.394726525463406,6.390374550619625,3.8529556042209903
34.2,9.336721268684583,8.404636366168516,6.4030298012411295,3.8691153415481647
34.3,9.342514736452507,8.414494794769587,6.41561895268,3.8851900896780354
34.4,9.34827864744095,8.424302207195332,6.4281425176298015,3.901180512950189
34.5,9.35401322510488,8.434058994778228,6.440601002802695,3.9170872679071675
34.6,9.359718690313741,8.443765544281945,6.45299490896599,3.9329110033453256
34.7,9.365395261364895,8.453422237927247,6.465324730977728,3.948652360363002
34.8,9.37104315399597,8.463029453416201,6.477590957819704,3.9643119724052895
34.9,9.376662581396456,8.472587563954818,6.489794072627904,3.979890465306873
35.0,9.38225375421828,8.482096938274006,6.50193455272194,3.9953884573311513
35.1,9.387816880585655,8.491557940649301,6.514012869631564,4.010806559208386
35.2,9.393352166104048,8.500970930918959,6.5260294891222035,4.026145374169854
35.3,9.398859813868466,8.510336264501005,6.537984871218404,4.0414054979815415
35.4,9.404340024470974,8.519654292408644,6.549879470225688,4.056587518973826
35.5,9.409792996007603,8.528925361264916,6.561713734750207,4.0716920180706815
35.6,9.415218924084616,8.538149813316032,6.573488107718829,4.086719568816385
35.7,9.42061800182424,8.547327986443815,6.585203026396062,4.101670737400468
35.8,9.425990419869853,8.556460214177289,6.596858922400845,4.116546082681804
35.9,9.431336366390804,8.565546825703239,6.608456221721634,4.131346156210081
36.0,9.436656027086777,8.574588145876469,6.619995344731177,4.146071502247795
36.1,9.441949585191821,8.583584495229118,6.631476706200478,4.160722657789433
36.2,9.44721722147816,8.592536189979661,6.6429007153117485,4.175300152580933
36.3,9.45245911425978,8.601443542041425,6.654267775670648,4.189804509138121
36.4,9.457675439395834,8.61030685903103,6.665578285318974,4.204236242764698
36.5,9.46286637029397,8.61912644427626,6.676832636746325,4.218595861569427
36.6,9.468032077913701,8.627902596824276,6.6880312169019955,4.232883866483953
36.7,9.47317273076973,8.636635611449643,6.6991744072070585,4.247100751279736
36.8,9.478288494935414,8.645325778662546,6.710262583566279,4.261247002585742
36.9,9.48337953404638,8.653973384717254,6.721296116379644,4.275323099906555
37.0,9.488446009304417,8.662578711620919,6.73227537055657,4.289329515639997
37.1,9.493488079481565,8.671142037142841,6.7432007055278635,4.3032667150972275
37.2,9.498505900924624,8.679663634824369,6.7540724752609185,4.317135156521376
37.3,9.503499627560016,8.688143773989257,6.764891028273014,4.330935291109901
37.4,9.508469410899137,8.696582719755032,6.775656707648519,4.344667563035184
37.5,9.513415400044208,8.704980733044911,6.786369851054838,4.358332409468864
37.6,9.51833774169471,8.713338070600953,6.797030790760367,4.371930260606052
37.7,9.523236580154407,8.721654984997919,6.8076398536539955,4.385461539692376
37.8,9.528112057339031,8.72993172465855,6.818197361266135,4.398926663051152
37.9,9.532964312784745,8.738168533869844,6.828703629789339,4.412326040114425
38.0,9.537793483657259,8.746365652800423,6.839158970103548,4.425660073454263
38.1,9.542599704761852,8.754523317519649,6.849563687800723,4.438929158817029
38.2,9.547383108554103,8.762641760017726,6.85991808321207,4.452133685159512
